brand_id,brand_name,brand_industry,brand_budget,brand_email,influencer_id,influencer_name,influencer_category,followers_count,engagement_rate,trending_points,avg_views,avg_likes,avg_comments,past_campaign_success
600,Ward LLC,Food & Beverage,212309,matthewwest@example.org,1600,Donna Dixon,Lifestyle,460985,6.0,90,369826,30826,2780,0.82
601,Edwards-Schultz,Apparel,1713107,ymiller@example.net,1601,Charles Hart,Sports,839797,3.4,83,294488,24088,1310,0.93
602,Clark Inc,Automotive,135864,mary52@example.com,1602,Miss Paula Rhodes,Fashion,509418,3.0,59,230953,20178,2545,0.61
603,"Dixon, Terry and Reyes",Automotive,240251,acarter@example.com,1603,Scott Larson,Tech,260183,5.0,64,51658,11290,609,0.77
604,Oconnor Ltd,Technology,367523,rarias@example.net,1604,Angela Butler,Lifestyle,942888,3.3,81,13377,11146,1271,0.73
605,Warren LLC,Automotive,1280547,walterelizabeth@example.com,1605,Peter Owens,Fashion,504193,3.8,51,200016,49347,2626,0.9
606,Townsend-Butler,Technology,282224,davisandrea@example.org,1606,Lauren Smith,Travel,918156,4.5,72,89939,45403,2586,0.87
607,Moreno-Figueroa,Automotive,363520,lmunoz@example.com,1607,Carol Thompson,Fashion,431641,2.1,54,229324,25157,674,0.77
608,Walker-Garcia,Food & Beverage,162740,paigebates@example.org,1608,Jennifer Sutton,Fitness,780930,4.7,85,224748,47820,1880,0.85
609,Adkins Ltd,Fashion,1003624,vanessaholt@example.org,1609,Rachel Fleming,Lifestyle,114246,3.5,67,422298,20391,1660,0.57
610,"Mcgrath, Jenkins and Walker",Fashion,624122,powelljoseph@example.net,1610,Isabel Hardin,Fitness,196037,3.6,61,381028,42696,2038,0.69
611,Allen-Barker,Technology,1484099,marissa35@example.org,1611,Ashley Travis,Sports,372700,3.7,84,245631,46120,2222,0.77
612,"Rojas, Phillips and Case",Fashion,1813244,wparsons@example.net,1612,Edward Evans,Food,844630,4.9,54,261839,43507,830,0.91
613,Moon-Knight,Automotive,514330,francisco71@example.com,1613,Melissa Medina,Tech,526587,3.7,71,346683,48799,237,0.92
614,"Bowman, Branch and Wright",Automotive,733865,brookecollins@example.net,1614,Robert Robinson,Sports,25374,2.2,52,373001,31496,110,0.51
615,Kirby PLC,Apparel,1831727,garzalisa@example.org,1615,David Rhodes,Tech,862892,2.8,70,457251,12144,2018,0.81
616,Hicks-Reed,Fashion,1823806,ffinley@example.org,1616,Melissa Allen,Lifestyle,779088,5.8,87,321897,45697,1201,0.69
617,"Raymond, Lee and Moreno",Health & Wellness,1660356,riveradana@example.com,1617,Tyler Brooks,Travel,959522,5.1,59,313127,10763,1349,0.79
618,Turner-Watts,Entertainment,1079221,qmendez@example.com,1618,Mark Mason,Fashion,459471,4.1,77,206891,35529,2750,0.72
619,Estrada-Tapia,Beverages,1526013,dliu@example.org,1619,Kenneth Henry,Lifestyle,105988,4.2,63,248462,11336,244,0.75
620,Cochran Group,Health & Wellness,466493,fdowns@example.org,1620,Courtney Olson,Fashion,814383,5.8,85,375055,12467,2836,0.57
621,Stewart-Strickland,Health & Wellness,1240226,john30@example.net,1621,Kimberly Reynolds,Food,18494,2.8,69,109892,49372,1960,0.52
622,"Watson, James and Riley",Beverages,1636581,vasqueznathaniel@example.org,1622,Anthony Hansen,Tech,625774,3.6,68,493116,23639,1955,0.76
623,"Reyes, Novak and Watson",Beverages,1555970,fmartin@example.com,1623,Anna Brooks,Lifestyle,387583,2.7,95,115105,34470,2343,0.83
624,"Medina, Moses and Gutierrez",Entertainment,1375678,elizabeth00@example.com,1624,Joel Sullivan,Travel,726376,3.1,90,469528,44547,901,0.52
625,Bentley-Wade,Apparel,1096553,nicolebarron@example.org,1625,Paul Bates,Travel,74943,4.7,83,8336,32613,2495,0.93
626,Brock-Meyer,Health & Wellness,607954,kevinholder@example.com,1626,Ashley Silva,Food,609338,5.8,52,296300,27877,2273,0.57
627,Wilson-Watts,Fashion,844128,justinstone@example.org,1627,James Chavez,Fashion,480926,5.8,81,425763,25434,1845,0.6
628,"Johns, Williamson and Ortega",Health & Wellness,1750467,sanchezzachary@example.com,1628,Spencer Jennings,Fitness,287511,3.4,86,348706,3642,2448,0.88
629,Farrell Group,Apparel,512489,erica84@example.com,1629,Angelica Peck,Food,933022,5.1,59,203224,42207,974,0.53
630,Stanley-Allen,Beverages,798049,rebecca69@example.org,1630,Danielle Pollard,Fashion,96046,5.2,83,85910,9036,524,0.69
631,"Jones, Anderson and Richmond",Health & Wellness,1266355,jamesayers@example.net,1631,Zachary Hawkins,Fitness,513280,4.4,87,56748,10081,1571,0.64
632,Peterson-Mcintosh,Food & Beverage,1955131,robert71@example.com,1632,William Church,Fitness,192659,2.7,77,258378,48662,2915,0.54
633,"Morris, Casey and Clark",Food & Beverage,1343110,bsanchez@example.org,1633,Marcus Vasquez,Automotive,528033,2.1,70,35671,45403,1659,0.58
634,"Ayala, Butler and Johnston",Apparel,769770,abarker@example.net,1634,Megan Lopez,Automotive,754422,5.0,80,65925,5777,1580,0.83
635,Rhodes-Alvarez,Fashion,1970213,williamsontina@example.com,1635,Joshua Wilkinson,Fashion,490118,5.1,71,142274,20236,1172,0.67
636,Reed PLC,Technology,254312,jimenezangela@example.org,1636,Carlos Brown,Sports,926116,2.6,86,247767,11575,538,0.87
637,Yu-Cummings,Fashion,1739814,stephanie36@example.com,1637,Justin Parker,Fashion,861740,4.1,94,382936,15143,583,0.7
638,"Donovan, Hernandez and Clark",Entertainment,1806393,tiffanyclark@example.net,1638,Robert Adams,Fitness,994162,3.0,72,421186,3322,1762,0.64
639,"Price, Rivera and Cooper",Beverages,1389845,fvillarreal@example.com,1639,Marcus Vasquez,Travel,157996,4.9,54,450317,39981,2255,0.65
640,Jones Ltd,Technology,1672188,william42@example.com,1640,James Grant,Travel,692486,5.3,53,310794,15993,1861,0.74
641,Stevens-Mercado,Fashion,508117,sthomas@example.net,1641,Amy Bean,Automotive,281362,4.4,77,321801,40095,2902,0.64
642,Jackson LLC,Fashion,846196,timothy18@example.com,1642,Thomas Ellis,Fitness,63774,5.6,63,34479,24273,779,0.86
643,"Ortiz, Lawrence and Marshall",Food & Beverage,1663406,boothjoseph@example.com,1643,Zoe Young,Sports,844958,5.1,87,292295,31039,767,0.91
644,"Benson, Campbell and Sharp",Fashion,263370,derekwright@example.com,1644,Christian Cooper,Tech,426189,4.9,87,139024,21602,638,0.74
645,Smith Ltd,Health & Wellness,875239,gomezlaura@example.org,1645,Stacey Hart,Travel,424372,4.9,62,352792,8482,2738,0.56
646,"Crawford, Ferguson and Strong",Apparel,729702,molinaralph@example.net,1646,Zachary Smith,Fashion,791831,2.5,56,192714,41810,2390,0.9
647,Thompson and Sons,Fashion,306908,whitetrevor@example.org,1647,Jessica Ross,Tech,724549,5.6,75,323765,25541,1974,0.85
648,Dodson and Sons,Fashion,1005504,rodriguezangie@example.net,1648,Aaron Andrews,Fitness,303145,3.6,64,213210,21536,161,0.55
649,"Wells, Garcia and Patterson",Fashion,1123647,dixonscott@example.net,1649,Anthony Foley MD,Food,293418,5.2,93,237639,46820,2784,0.8
650,Smith-Stafford,Technology,1767688,stephanieking@example.com,1650,Jade Christian,Lifestyle,370782,3.2,88,297533,41641,1849,0.76
651,"Medina, Pham and Harvey",Beverages,493435,morrisvictoria@example.org,1651,Miranda Stuart,Fitness,450679,4.6,52,165776,25528,986,0.68
652,Ward and Sons,Food & Beverage,1355179,josephpierce@example.net,1652,Abigail Dixon,Tech,378931,2.8,83,114935,40696,1188,0.68
653,"Larson, Alvarado and Leach",Automotive,1275182,jasonfarrell@example.com,1653,Kellie Brewer,Sports,173077,5.7,89,183202,49197,192,0.52
654,Vaughn and Sons,Beverages,731229,veronicagonzales@example.net,1654,Christopher Brewer,Travel,744524,5.1,89,411845,24743,1772,0.82
655,"Bray, Wells and Martin",Technology,210436,christianwhite@example.net,1655,Michael Kidd Jr.,Fashion,379536,3.2,65,403420,44759,1512,0.85
656,"Carney, Rogers and Smith",Automotive,1618768,stevenssue@example.net,1656,Jeffery Roberts,Automotive,701773,4.9,50,142978,37082,1208,0.63
657,Bradley-Smith,Food & Beverage,1372525,andreawheeler@example.net,1657,Teresa Hardy,Lifestyle,304242,3.8,86,261978,44907,2033,0.94
658,Gregory Ltd,Health & Wellness,1796600,jimeneznicholas@example.org,1658,Tiffany Dunn,Fitness,765505,4.3,92,255043,38481,2498,0.65
659,Russo LLC,Food & Beverage,1067194,hensleyevan@example.org,1659,Donna Cuevas,Fashion,218263,2.7,87,210667,22701,165,0.53
660,"Sexton, Martin and Bush",Beverages,791501,kellygregory@example.com,1660,Jose Gordon,Fitness,524707,2.4,54,224958,21263,1185,0.71
661,Mendez Group,Health & Wellness,1590187,william45@example.org,1661,Shelly Payne,Automotive,462196,3.6,66,318933,27266,1360,0.88
662,Simmons Ltd,Beverages,1809145,charles67@example.org,1662,Cindy Santos,Automotive,788775,4.4,78,165358,31921,2476,0.55
663,Williams-Howell,Entertainment,571944,erinkelly@example.com,1663,Terry Johnson,Tech,172496,4.2,93,456894,20929,336,0.58
664,"Patterson, Jones and Mcfarland",Technology,1731892,arnoldmargaret@example.com,1664,April Higgins,Fitness,739779,5.9,88,69947,28349,772,0.81
665,Kramer Group,Entertainment,1854806,williamluna@example.com,1665,Elijah Martinez,Travel,617593,3.1,88,60304,29311,1608,0.67
666,Martin Inc,Automotive,1880338,ginabrock@example.net,1666,Zachary Snow,Food,239238,2.1,54,98009,9875,1954,0.8
667,Gibson Ltd,Apparel,1424933,nicole81@example.com,1667,Kyle Hernandez,Sports,362637,2.2,81,67615,36421,937,0.63
668,"Moreno, Taylor and Goodwin",Automotive,1362558,amy92@example.net,1668,Derek Ochoa,Sports,526587,4.7,72,353320,47170,2109,0.61
669,"Shaw, Camacho and Farmer",Fashion,1544650,amy22@example.com,1669,George Gonzales,Lifestyle,398831,5.6,88,390081,9495,2896,0.87
670,Brock-Bass,Beverages,733426,kellyburch@example.org,1670,Teresa Maddox,Automotive,964139,2.3,91,71723,44120,2461,0.8
671,Schmidt-Hunt,Fashion,1879849,parkerjessica@example.org,1671,Kathryn Mcbride,Lifestyle,999768,3.6,59,36483,42586,533,0.79
672,Barrett-Cooper,Automotive,1893699,jeannepetty@example.org,1672,Patricia Ingram,Fashion,426297,2.3,72,241549,37800,2168,0.64
673,Reeves-Davis,Automotive,992836,brownautumn@example.net,1673,Susan Golden,Food,506248,5.2,50,165312,32195,770,0.61
674,Mccullough and Sons,Fashion,794662,amberparker@example.net,1674,Amy Munoz,Travel,587821,2.9,60,11723,44414,918,0.84
675,"Gibson, Charles and Marks",Health & Wellness,677538,xgarcia@example.org,1675,Brittney Garcia,Travel,796005,4.8,69,119332,32751,2645,0.69
676,"Turner, Hernandez and Flores",Automotive,681102,tinajones@example.org,1676,Jennifer Rodriguez,Tech,677518,2.7,50,471346,13075,382,0.88
677,"Knight, Smith and Johnson",Entertainment,1780059,david98@example.org,1677,Nicole Ali,Tech,120291,4.8,64,124010,41256,661,0.83
678,Higgins Group,Apparel,1216925,rbush@example.net,1678,Elizabeth Higgins,Fashion,818075,4.0,87,419569,32925,264,0.93
679,Davis-Olson,Entertainment,418941,fernandezdeanna@example.net,1679,Todd Watkins,Lifestyle,476184,5.6,90,128019,44630,197,0.64
680,"Gonzalez, Rios and Allen",Fashion,1780190,edwinjackson@example.org,1680,David Harrison,Fashion,86071,5.2,75,171122,43592,443,0.5
681,Martinez-Hernandez,Food & Beverage,90344,andrew64@example.com,1681,Jared Medina,Fashion,879741,3.2,84,365296,10044,1677,0.83
682,Wagner Ltd,Beverages,427767,hriley@example.net,1682,Jeffrey Patrick,Sports,335190,5.2,71,119722,30227,888,0.72
683,Leonard Inc,Entertainment,644995,susanwashington@example.com,1683,Kevin Kaufman,Tech,536111,6.0,59,298478,47074,1425,0.61
684,"Horton, Johnson and Peters",Fashion,931318,sullivanpeter@example.org,1684,Katherine Sherman,Travel,752884,4.7,64,450871,9025,2628,0.53
685,Mcbride PLC,Apparel,646539,danielwelch@example.net,1685,Steven Taylor,Tech,793680,5.5,90,451090,30089,2035,0.9
686,Dean Group,Technology,72849,cguerrero@example.org,1686,Michelle Hill,Tech,50685,5.2,91,234075,18688,1661,0.51
687,Lane-Goodman,Health & Wellness,1480103,hansenpatty@example.net,1687,Christopher Hahn,Food,856174,2.3,62,150728,2392,618,0.56
688,Snow and Sons,Food & Beverage,671079,dhess@example.com,1688,Gary Arroyo,Fitness,549648,3.0,61,477786,5834,404,0.95
689,"Davis, Zavala and Sutton",Beverages,415192,carriepoole@example.com,1689,Travis Olson,Food,606134,6.0,79,418016,7757,1435,0.93
690,Jackson and Sons,Automotive,369007,smithkayla@example.net,1690,Valerie Kim,Sports,290893,5.8,63,204468,31442,787,0.73
691,Hardy Group,Fashion,334167,beasleyjason@example.net,1691,Donna Vega,Automotive,147291,2.0,64,313346,3515,110,0.92
692,"Morales, Moore and Lambert",Health & Wellness,778850,ppadilla@example.net,1692,Christine Taylor,Sports,342910,3.4,50,345918,7864,1975,0.51
693,Butler-Foley,Technology,240674,trandall@example.net,1693,Patricia Banks,Sports,283653,2.8,59,21577,20160,2529,0.76
694,"Johnson, Combs and Colon",Entertainment,866469,pherman@example.net,1694,Adrienne Brown,Travel,112406,5.1,91,252873,25198,680,0.63
695,Hill Inc,Beverages,488693,phillipsdaniel@example.org,1695,Robert Norton,Travel,365816,2.2,81,115417,33886,2868,0.53
696,Harris-Diaz,Fashion,844035,yorksusan@example.org,1696,Kevin Lee,Lifestyle,288081,3.1,77,60431,28112,375,0.74
697,"Olson, Allen and Rich",Health & Wellness,985656,gcastillo@example.net,1697,Nicholas Edwards,Fashion,993272,3.5,66,131414,17698,331,0.65
698,"Bailey, Moss and Zuniga",Food & Beverage,947326,yorkkaylee@example.org,1698,Nicole Arnold,Sports,999112,3.2,92,17668,18641,64,0.52
699,"Cortez, Gregory and Williams",Automotive,896818,debra78@example.com,1699,Debbie Pittman MD,Automotive,275844,2.2,60,105798,30629,2300,0.74
700,Lynn-Erickson,Food & Beverage,378727,gomeznicholas@example.com,1700,Mariah Tucker,Fitness,590607,5.9,64,337521,41011,2808,0.68
701,Williams LLC,Fashion,1416181,zacharymoore@example.org,1701,Christopher Lucas DDS,Tech,229584,2.1,87,159470,1787,2076,0.66
702,"Andersen, Miller and Hunter",Technology,1644921,zryan@example.org,1702,Madison Cox,Fitness,859525,5.6,52,176159,38368,2943,0.85
703,"Sullivan, Mcclain and Stone",Beverages,859264,elizabethvargas@example.net,1703,Wendy Lamb,Tech,223238,5.5,72,363927,10681,2321,0.73
704,Brooks Ltd,Health & Wellness,272330,tiffanyhogan@example.org,1704,Susan Frazier,Food,971047,3.6,66,168673,47413,1137,0.87
705,Valentine and Sons,Food & Beverage,509165,stevendecker@example.com,1705,Michael Phillips,Lifestyle,377899,4.8,61,173670,13093,405,0.88
706,Roy-Walker,Food & Beverage,1262138,donald49@example.net,1706,Taylor Parker,Automotive,178577,2.6,57,13984,28836,1720,0.5
707,"Bruce, Lewis and Smith",Apparel,293907,kristayoung@example.com,1707,Terry Weaver,Automotive,918987,4.5,86,246388,25074,2943,0.75
708,Drake PLC,Automotive,1971530,hdyer@example.net,1708,Elizabeth Chang,Fashion,390515,5.1,55,357846,49777,1350,0.83
709,Lee-Bailey,Automotive,937394,sandra42@example.org,1709,Ryan Carroll,Tech,879186,2.2,64,360601,20879,1925,0.93
710,Mcdaniel-Ramsey,Apparel,1233575,judith10@example.com,1710,Christine Lowe,Fashion,114926,5.7,76,453879,32580,143,0.73
711,"Hughes, Gonzalez and Dixon",Apparel,1339430,lindajones@example.net,1711,Richard Thornton,Tech,431244,3.7,94,253690,47118,298,0.91
712,Wilson-Bell,Food & Beverage,1286386,jcalhoun@example.org,1712,Melissa Adams,Automotive,121453,2.8,56,228806,44870,2129,0.71
713,"Perez, Fox and Ortega",Technology,385952,elizabeth02@example.org,1713,Renee Baker,Automotive,95192,4.8,91,147562,34051,1787,0.83
714,Hutchinson and Sons,Health & Wellness,115989,fgonzalez@example.net,1714,Dawn Contreras MD,Travel,142203,2.1,52,187613,48096,2007,0.92
715,Spencer-Curtis,Health & Wellness,315504,kross@example.com,1715,Diana Murray,Food,279911,3.4,67,218207,11376,1093,0.87
716,Hunt Inc,Automotive,1688250,stoneangela@example.com,1716,Tony Blackburn,Fashion,398302,3.7,78,466069,11423,457,0.65
717,Cruz LLC,Beverages,464688,kelleymisty@example.com,1717,Ricardo Ryan,Tech,242728,2.1,67,292674,20318,2555,0.55
718,Smith-Baker,Automotive,1159230,gilesmichael@example.org,1718,Joe Lawson DDS,Fitness,475259,2.1,72,405611,8416,1152,0.75
719,Mcneil and Sons,Apparel,1915112,david69@example.org,1719,Beth Young,Sports,302607,3.5,59,459716,38135,1471,0.66
720,Turner-Powell,Fashion,581046,creyes@example.com,1720,Anthony Nunez,Fashion,815902,2.3,78,263855,18212,1701,0.88
721,"Pierce, Hunt and Cochran",Food & Beverage,1153866,pughmelissa@example.com,1721,Jennifer Henderson,Food,938992,3.6,92,199724,28685,122,0.83
722,Delgado-Fernandez,Fashion,1236875,zbailey@example.net,1722,Matthew Mcintosh,Fitness,792918,4.5,94,142352,11942,1837,0.75
723,Burns LLC,Beverages,228564,youngmichael@example.org,1723,Sheila Pace,Fashion,105137,4.3,57,385959,24537,1462,0.7
724,"Sutton, Oconnell and Gomez",Food & Beverage,141344,kirkerik@example.net,1724,Julia Ashley,Lifestyle,253340,4.3,77,432596,37999,884,0.59
725,Casey-Boone,Technology,1700246,danielwalker@example.org,1725,Kevin Finley,Fitness,953089,2.5,77,44592,15646,1722,0.7
726,Bush-Caldwell,Apparel,1087639,katierodriguez@example.net,1726,Renee Hunt,Food,722818,5.4,88,294470,42145,2744,0.66
727,Edwards-Kirby,Beverages,166618,martinmark@example.org,1727,Jennifer Flores,Fashion,909717,2.5,92,419030,1045,721,0.69
728,Graham Group,Beverages,478552,ysmith@example.org,1728,Ann Hardin,Sports,799872,3.0,70,484282,1287,307,0.87
729,Estrada-Woods,Automotive,943683,arellanochristian@example.com,1729,Aaron Cervantes,Food,885558,4.0,87,367388,37535,429,0.89
730,Baker PLC,Fashion,983076,hchristian@example.com,1730,Kelsey Perkins,Fashion,405715,4.1,67,388665,8346,844,0.93
731,Fry-Andrade,Food & Beverage,1110280,fhamilton@example.org,1731,Susan Fields,Lifestyle,788743,5.4,56,7399,10230,1355,0.94
732,Morton Group,Fashion,1234565,zcole@example.com,1732,Bobby Ballard,Tech,103182,2.1,86,104223,19949,634,0.72
733,Mullins-Smith,Entertainment,1467623,mcclainnatasha@example.net,1733,Jessica Austin,Sports,526714,4.7,69,80480,22510,1340,0.89
734,"Lewis, Jarvis and Glass",Technology,868429,andrewsfrederick@example.net,1734,Jack Brown,Automotive,399408,3.4,84,312074,7880,2102,0.73
735,Grimes PLC,Fashion,684531,rlee@example.com,1735,Andrea Salas,Automotive,869853,5.9,75,147643,40480,2028,0.63
736,Duran Ltd,Apparel,147703,eric72@example.com,1736,Cody Jackson,Lifestyle,714108,5.4,64,179386,35974,1339,0.56
737,"Garza, Nichols and Thompson",Technology,1537036,cummingscynthia@example.com,1737,Tamara Martin,Fitness,752872,5.3,78,166310,11810,1568,0.7
738,Navarro-Johnson,Fashion,1729737,justin64@example.org,1738,Erika Davila,Automotive,879106,3.6,67,219698,38439,2248,0.86
739,"Baker, Reynolds and Taylor",Fashion,1976011,liumichael@example.org,1739,Ryan Thompson,Fitness,244517,5.7,60,97059,38904,50,0.72
740,"Mann, Harris and Kelly",Automotive,1650124,latoyaroy@example.net,1740,Joseph Ochoa,Travel,201647,2.9,77,426546,13474,78,0.84
741,"Grant, Peterson and Garcia",Beverages,971584,eyang@example.net,1741,Sandra Young,Fitness,957890,3.7,60,380181,22186,1828,0.62
742,Odonnell LLC,Automotive,1017841,garciarichard@example.net,1742,John Smith,Fashion,828014,2.4,84,257321,33567,1810,0.51
743,"Ross, Crawford and Stephens",Apparel,357328,allen62@example.com,1743,Terri Johnston,Fitness,779893,5.9,56,157340,18947,111,0.63
744,Bradley Ltd,Automotive,1442665,jillian39@example.net,1744,Annette Smith,Food,603859,3.3,85,479628,5025,1235,0.9
745,Molina and Sons,Automotive,1157990,curtisgood@example.net,1745,Deborah Webb,Sports,679588,5.1,78,411617,12203,815,0.61
746,Brock-Murphy,Beverages,721777,erin85@example.com,1746,Brandon Cox,Fitness,698086,3.6,82,490830,44448,2657,0.88
747,Carr PLC,Automotive,1029191,gwinters@example.com,1747,Larry Carroll,Sports,76467,4.9,69,278577,2619,83,0.89
748,Rice-Turner,Food & Beverage,1817070,gardnergeorge@example.net,1748,Jeffery Glover,Fashion,639998,4.3,77,385480,39011,874,0.89
749,"White, Lopez and Fuentes",Automotive,683966,jlopez@example.net,1749,Rebecca Smith,Tech,584615,3.6,66,263931,22811,359,0.87
750,"Warner, Larsen and Howell",Fashion,334419,bradley00@example.org,1750,Scott Lara,Travel,723543,3.4,69,229811,20838,2587,0.87
751,"Bartlett, Hoffman and Lee",Health & Wellness,1235349,dominic08@example.org,1751,Amanda Golden,Food,439633,4.7,93,75737,46020,871,0.6
752,"Valentine, Johnston and Johnson",Apparel,192295,uduncan@example.net,1752,Barbara Hernandez,Automotive,880868,3.9,70,261642,17188,620,0.83
753,Fox-Bowers,Automotive,1931056,ramseyjohn@example.com,1753,Deanna Miller,Tech,628223,4.8,53,136770,12408,1060,0.94
754,Jackson LLC,Apparel,1657707,parrishjohn@example.org,1754,Charles Taylor,Travel,673166,4.0,61,156479,36858,1390,0.63
755,"Morales, Mcdonald and Young",Health & Wellness,1266228,williamewing@example.org,1755,Hunter Garcia,Food,750936,3.3,74,103537,34522,2012,0.91
756,Page and Sons,Food & Beverage,518996,brittanysmith@example.net,1756,Brian Smith,Fitness,940299,4.3,69,41228,6785,2700,0.59
757,Meyers-Chen,Technology,727303,manuel66@example.com,1757,Christopher Anderson,Automotive,500917,5.8,51,114254,32164,1875,0.93
758,"Griffin, Johnson and Nelson",Beverages,788525,ericksonphilip@example.net,1758,Joshua Jones,Sports,851719,4.4,95,9755,7883,271,0.71
759,Woodward Ltd,Technology,1126251,debbie82@example.net,1759,Joe Arnold,Food,545768,5.8,65,391934,12677,973,0.7
760,"Howard, King and Jones",Food & Beverage,1585748,holdenlori@example.org,1760,Ricardo Wolf,Food,632368,4.7,64,222045,19605,2942,0.89
761,"Castro, Miller and Collins",Food & Beverage,957730,phillipsjulie@example.net,1761,Michelle Thomas,Fitness,477050,2.6,69,243498,38648,431,0.78
762,"Villa, Hill and Campbell",Fashion,309075,kathleen72@example.org,1762,Michael Holmes,Travel,865758,4.0,62,428223,25402,2158,0.76
763,Wiley-Fernandez,Technology,673299,qjordan@example.com,1763,Christopher Benson,Food,519127,3.7,66,445383,8846,1068,0.63
764,"Moreno, Manning and Shepherd",Fashion,1584368,jeffreyheath@example.org,1764,Robert Barton,Tech,368478,4.8,82,88366,9723,162,0.8
765,Rice-Williams,Automotive,1484508,colinholloway@example.net,1765,Jeffrey Larsen,Lifestyle,546851,3.5,76,231247,23903,2089,0.83
766,Turner-Wilson,Entertainment,387978,davidsonelizabeth@example.net,1766,Paula Humphrey,Fitness,634776,2.5,52,343247,13647,52,0.81
767,Lucas-Chavez,Entertainment,802815,todddrake@example.org,1767,Deborah Ward,Fitness,93513,4.1,90,270308,46318,949,0.69
768,"Small, Wilson and Martinez",Apparel,257808,justinjohnson@example.com,1768,Tammy Lloyd,Tech,567478,3.2,93,264444,5431,2432,0.71
769,Gibbs PLC,Beverages,1160175,whiteamber@example.org,1769,Gregory Beasley,Automotive,712476,2.4,91,270293,30090,1014,0.5
770,Pena LLC,Health & Wellness,1958021,bdalton@example.com,1770,Cynthia Rogers,Travel,433296,4.3,88,351601,6283,2716,0.51
771,"Sherman, Grant and Hunter",Fashion,687455,hroach@example.org,1771,Mr. Mark Young,Fashion,162259,5.8,76,268816,19169,1880,0.56
772,"Davis, Maldonado and Mccormick",Technology,1837614,alanroberts@example.org,1772,Kenneth Wilkerson,Travel,630612,3.5,61,440188,22626,989,0.76
773,"Martin, Lowery and Pearson",Automotive,1181268,jeffreybrown@example.net,1773,Taylor Woods,Food,10338,2.9,67,356750,19044,475,0.58
774,Chang PLC,Beverages,656262,andrewwest@example.com,1774,Jeffrey Wilson,Food,932771,2.3,69,42018,26114,2991,0.8
775,Daniels-Lopez,Apparel,345386,lindagarrett@example.com,1775,Taylor Villegas,Tech,331277,4.5,80,318841,20377,1639,0.87
776,"Delgado, Gill and Harding",Technology,1999677,molly74@example.net,1776,Robert Oneill,Fitness,429228,3.8,64,7634,34123,2584,0.88
777,"Todd, Young and Davila",Entertainment,319803,ronald85@example.com,1777,Jasmine Mcmillan,Sports,644319,3.4,62,143784,43108,569,0.7
778,"Thomas, Henderson and Garrett",Beverages,648029,kgarza@example.net,1778,Julie Brown,Sports,236263,2.1,53,372154,42218,1614,0.52
779,"Blanchard, Fisher and Stewart",Entertainment,546285,ianderson@example.org,1779,Derek Peterson,Lifestyle,665838,4.9,73,313271,9293,1277,0.64
780,Jackson and Sons,Fashion,150882,catherine11@example.org,1780,Hannah Anderson,Fashion,172191,3.9,83,239757,40860,143,0.93
781,"Smith, Walter and Hess",Technology,1390131,xwhitaker@example.org,1781,William Sweeney,Travel,261383,4.3,56,39424,8010,2194,0.92
782,Gray and Sons,Automotive,530370,jeanturner@example.net,1782,Thomas Adams,Lifestyle,504165,3.9,82,293159,36392,961,0.57
783,Calhoun Ltd,Beverages,801173,dixonjohn@example.org,1783,Laura Miller,Food,790819,2.2,71,31173,42140,2572,0.51
784,Klein Inc,Beverages,306759,ucrawford@example.org,1784,Anthony Greer,Lifestyle,720167,5.3,86,265996,14798,2248,0.83
785,Romero LLC,Apparel,1828357,abryant@example.com,1785,Kerry Nelson,Tech,454555,3.4,84,73445,34731,1697,0.93
786,Lozano Inc,Fashion,867448,kimberly69@example.com,1786,Timothy Williamson,Tech,645104,2.1,71,305508,13540,1069,0.7
787,Gross PLC,Health & Wellness,451754,herrerachristopher@example.com,1787,Anthony Thomas,Fashion,151456,5.2,71,96907,21759,1295,0.59
788,Mann-Jackson,Automotive,1971322,rward@example.org,1788,Justin Wright,Travel,592000,4.1,67,393926,40059,2134,0.63
789,Long-Robles,Health & Wellness,130775,rebeccabarker@example.org,1789,Rebecca Shaffer DDS,Tech,815157,2.9,86,5004,36480,1491,0.65
790,Martinez-Skinner,Beverages,1625547,peter79@example.net,1790,Ashley Campbell,Sports,353913,3.7,85,405372,36703,955,0.77
791,Adams and Sons,Apparel,249167,randy90@example.com,1791,Linda Scott,Tech,744380,3.5,61,366598,22868,1310,0.57
792,"Boyd, Miller and Lang",Automotive,1745951,stevensangela@example.com,1792,Wendy Lee,Sports,694902,3.4,77,300912,10893,1397,0.59
793,Walton LLC,Entertainment,591324,danielharris@example.com,1793,Melanie Romero,Food,443564,5.6,95,321677,28027,2981,0.53
794,Thomas LLC,Technology,319762,lwolf@example.com,1794,Elizabeth Morgan,Fitness,250492,4.7,64,135023,32401,2800,0.64
795,Strickland-King,Entertainment,355308,valentinesheila@example.com,1795,Chris Ruiz,Travel,216772,3.8,73,459539,47070,2621,0.64
796,Davis PLC,Health & Wellness,1032368,xwiley@example.org,1796,Jodi Garcia,Fashion,261117,5.1,54,251158,43691,2922,0.87
797,"Taylor, Curry and Webster",Food & Beverage,632142,allisonavila@example.net,1797,Jasmine Perez,Automotive,381738,3.6,80,11444,43176,2518,0.55
798,Moore-Newman,Apparel,1793890,ferickson@example.net,1798,Morgan Ward,Travel,184457,4.0,77,244742,1211,1153,0.74
799,Nunez-Crawford,Fashion,1272801,jonesjessica@example.com,1799,Sandra Mccullough,Sports,359648,3.9,76,24071,45531,1241,0.67
